id,rle_mask
2b624269dd,1820 2 1840 4 1921 9 1940 7 2021 11 2039 10 2122 12 2139 12 2223 13 2240 12 2324 30 2425 30 2526 30 2627 30 2728 30 2829 30 2930 30 3031 30 3132 30 3233 30 3334 30 3435 29 3536 29 3637 29 3738 29 3839 29 3940 29 4041 29 4142 29 4243 28 4344 28 4445 28 4546 28 4647 28 4748 27 4849 27 4950 27 5051 27 5152 27 5253 27 5354 27 5455 26 5556 26 5657 26 5758 26 5859 26 5960 26 6061 26 6162 26 6263 26 6364 26 6465 26 6566 26 6667 25 6768 25 6869 25 6970 25 7071 25 7172 25 7273 24 7374 24 7475 24 7576 24 7677 24 7778 24 7879 24 7980 24 8081 24 8182 23 8283 23 8384 23 8485 23 8586 23 8687 23 8788 23 8889 23 8990 24 9091 24 9192 24 9293 24 9394 24 9495 24 9596 24 9697 24 9798 23 9899 23 10000 23 10101 22
bfb24092c3,67 35 167 36 269 35 370 35 472 34 574 33 677 31 781 28 885 25 988 23 1090 22 1192 21 1296 18 1398 17 1500 16 1601 16 1703 15 1805 14 1906 14 2008 13 2110 12 2212 11 2314 10 2417 8 2519 7 2621 6 2723 5 2825 4 2927 3 3028 3 3128 4 3228 5 3327 7 3427 8 3526 10 3626 11 3727 11 3828 11 3929 11 4030 11 4131 11 4232 11 4334 10 4436 9 4539 7 4641 6 4746 1 8180 1 8279 4 8379 5 8478 7 8578 8 8679 8 8779 9 8879 10 8980 10 9080 11 9181 11 9281 12 9382 12 9483 12 9584 12 9684 13 9784 14 9884 15 9984 16 10085 16 10185 17
ee1312ac0e,27 75 127 76 228 76 330 75 431 75 533 74 635 73 737 72 839 71 944 67 1049 63 1152 61 1255 59 1358 57 1461 55 1564 53 1667 51 1771 48 1874 46 1977 44 2080 42 2182 41 2284 40 2386 39 2489 37 2592 35 2695 33 2799 30 2902 28 3005 26 3109 23 3212 21 3315 19 3419 16 3523 13 3627 10 3736 1
1285d1dc37,6766 1 6864 5 6961 9 7057 14 7152 20 7245 28 7339 35 7436 39 7533 43 7631 46 7731 47 7832 47 7933 47 8034 47 8135 47 8236 47 8338 46 8441 44 8546 40 8653 3 8659 28 8763 25 8865 24 8967 23 9068 23 9169 23 9269 24 9370 24 9470 25 9569 27 9669 28 9768 30 9868 31 9969 31 10069 32 10170 32
f413f0ea19,1 78 102 79 203 79 304 76 405 75 506 77 607 76 708 75 809 72 910 71 1011 70 1112 69 1213 69 1314 69 1415 68 1516 68 1617 67 1718 66 1819 65 1920 61 2021 58 2122 54 2223 51 2324 49 2425 47 2526 46 2627 43 2728 41 2829 39 2930 36 3031 34 3132 32 3233 27 3334 24 3435 22 3536 21 3637 20 3738 18 3839 17 3940 16 4041 15 4142 14 4243 13 4344 12 4445 11 4546 10 4647 10 4748 9 4849 8 4950 7 5051 6 5152 3 5254 1
03a9683c39,
8a4a6988f2,
6e65695d49,
59224321e4,1 27 102 28 203 28 304 28 405 27 506 27 607 27 708 27 809 26 910 26 1011 25 1112 24 1213 23 1314 22 1415 21 1516 20 1617 19 1718 18 1819 17 1920 17 2021 16 2122 16 2223 15 2324 15 2425 14 2526 14 2627 14 2728 13 2829 13 2930 13 3031 13 3132 12 3233 12 3334 12 3435 12 3536 12 3637 12 3738 12 3839 12 3940 12 4041 12 4142 12 4243 12 4344 12 4445 12 4546 12 4647 11 4748 11 4849 11 4950 11 5051 10 5152 10 5253 10 5354 10 5455 10 5556 11 5657 11 5758 11 5859 12 5960 13 6061 13 6162 14 6263 14 6364 15 6465 16 6566 16 6667 17 6768 17 6869 17 6970 18 7071 18 7172 18 7273 19 7374 19 7475 20 7576 20 7677 20 7778 21 7879 21 7980 21 8081 21 8182 22 8283 22 8384 22 8485 23 8586 23 8687 24 8788 24 8889 25 8990 26 9091 27 9192 28 9293 28 9394 29 9495 30 9596 30 9697 30 9798 30 9899 30 10000 31 10101 30
bba083d347,
c4467ac3b7,
ddcbdb5447,
cdbc142c7e,
51f328cebc,
bd02724c0d,1 2626 2629 99 2732 97 2834 96 2936 95 3038 94 3140 93 3242 92 3344 91 3445 91 3547 90 3649 89 3751 88 3853 87 3955 86 4057 85 4159 84 4261 83 4362 83 4464 82 4566 81 4667 81 4769 80 4871 79 4972 79 5074 78 5175 78 5277 77 5379 76 5480 76 5582 75 5684 74 5785 74 5886 74 5987 74 6088 74 6189 74 6290 74 6390 75 6490 76 6590 77 6690 78 6790 79 6891 79 6992 79 7092 80 7193 80 7294 80 7394 81 7494 82 7594 83 7695 83 7794 85 7894 86 7993 88 8093 89 8193 90 8293 91 8393 92 8493 93 8593 94 8694 94 8795 94 8895 95 8995 96 9096 96 9196 97 9296 98 9395 807
e2aa5063cc,7370 3 7471 3 7567 1 7570 5 7640 3 7666 11 7736 9 7765 13 7824 4 7836 11 7865 14 7905 4 7910 2 7914 4 7920 10 7936 13 7965 15 8001 30 8033 17 8064 17 8102 50 8163 19 8203 57 8264 19 8301 83 8401 84 8496 90 8587 7 8596 91 8688 1514
a680be5220,1 707 709 100 813 97 918 93 1022 90 1127 86 1232 82 1337 78 1442 74 1546 71 1652 66 1757 62 1862 58 1967 54 2072 50 2177 46 2283 41 2388 37 2492 34 2597 30 2702 26 2806 23 2910 18
a4a1e89b8e,5 97 105 98 206 98 308 97 409 97 510 97 612 96 713 96 815 95 917 94 1018 94 1120 93 1221 93 1323 92 1424 92 1526 91 1627 91 1728 91 1830 90 1931 90 2033 89 2134 89 2235 89 2337 88 2438 88 2540 87 2641 87 2742 87 2843 87 2944 87 3045 87 3145 88 3245 89 3345 90 3445 91 3545 92 3645 93 3745 94 3844 96 3944 97 4044 98 4144 99 4244 100 4345 100 4446 100 4547 100 4648 100 4749 100 4850 100 4951 100 5053 99 5154 99 5255 99 5357 98 5458 98 5559 98 5660 98 5761 98 5861 99 5962 99 6063 99 6163 100 6264 100 6365 1110 7476 100 7578 99 7680 98 7782 97 7884 96 7986 95 8088 94 8190 93 8291 93 8393 92 8494 92 8596 91 8697 91 8799 90 8901 89 9003 88 9105 87 9207 86 9309 85 9412 83 9515 81 9618 79 9721 77 9824 75 9925 75 10027 74 10129 73
61e325ac65,1 42 102 42 203 42 304 42 405 42 506 43 607 43 708 43 809 43 910 43 1011 43 1112 43 1213 43 1314 43 1415 43 1516 43 1617 43 1718 43 1819 43 1920 43 2021 43 2122 42 2223 42 2324 41 2425 40 2526 39 2627 39 2728 39 2829 39 2930 38 3031 38 3132 37 3233 37 3334 37 3435 36 3536 36 3637 36 3738 36 3839 35 3940 35 4041 35 4142 34 4243 34 4344 34 4445 33 4546 32 4647 31 4748 31 4849 31 4950 30 5051 30 5152 29 5253 29 5354 29 5455 29 5556 28 5657 27 5758 26 5859 25 5960 23 6061 20 6162 18 6263 13 6364 10 6465 8 6566 7 6667 5 6769 3
5791c70c05,
642057611a,
14aec6bfbc,
951cf62d3d,
18bd2e6277,1 25 102 26 203 26 304 27 405 27 506 29 607 30 708 31 809 33 910 38 1011 43 1112 47 1213 50 1288 5 1314 54 1383 11 1415 81 1516 82 1617 84 1718 100 1819 100 1920 8282
a4546fe71f,1 41 102 43 203 43 304 42 405 43 506 44 607 45 708 46 809 46 910 46 1011 47 1112 47 1213 48 1314 48 1415 48 1516 49 1617 50 1718 51 1819 52 1920 54 2021 55 2122 56 2223 57 2324 57 2425 58 2526 59 2627 60 2728 60 2829 60 2930 60 3031 60 3132 60 3233 60 3334 61 3435 61 3536 62 3637 63 3738 63 3839 63 3940 63 4041 63 4142 63 4243 63 4344 63 4445 63 4546 62 4647 62 4748 62 4849 61 4950 61 5051 60 5152 59 5253 58 5354 57 5455 56 5556 55 5657 54 5758 53 5859 52 5960 51 6061 49 6162 42 6263 40 6364 37 6465 31 6566 14 6667 9 6768 6 6869 3 6971 1
42a8d2bcb5,
6654150ac9,
1806e34f68,38 64 138 65 238 66 337 68 435 71 531 76 627 81 723 86 819 91 913 8177 9091 97 9192 89 9293 76 9394 70 9495 64 9596 57 9697 51 9798 32 9899 29 10000 27 10101 25
03672c1b75,
4ac6530567,
7e1e743cdf,2019 1 2118 4 2216 7 2316 8 2415 10 2515 11 2615 12 2714 14 2813 16 2912 18 3011 20 3110 22 3210 23 3310 24 3410 25 3510 26 3610 27 3709 29 3808 31 3907 33 4007 34 4106 36 4206 37 4305 39 4404 41 4504 42 4603 44 4703 45 4803 46 4902 48 5001 50 5101 51 5200 53 5299 55 5399 56 5498 58 5597 60 5696 62 5795 64 5893 67 5961 2 5992 84 6090 3102 9194 99 9296 98 9398 97 9500 96 9601 96 9703 95 9804 95 9906 94 10007 94 10109 93
14eddd75d3,
c0581f8747,
583a3ba83c,
3e70505ba4,
317a7a9f5e,1 15 102 16 203 16 304 16 405 16 506 15 607 15 708 15 809 14 910 13 1011 13 1112 13 1213 12 1314 12 1415 12 1516 12 1617 11 1718 11 1819 11 1920 10 2021 10 2122 9 2223 9 2324 8 2425 8 2527 5 2630 1
2b068f2f40,1 77 102 78 203 78 304 77 405 77 506 77 607 78 708 78 809 78 910 78 1011 78 1112 78 1213 78 1314 78 1415 79 1516 79 1617 80 1718 80 1819 81 1920 82 2021 83 2122 84 2223 84 2324 85 2425 86 2526 87 2627 88 2728 88 2829 88 2930 88 3031 89 3132 89 3233 89 3334 89 3435 89 3536 89 3637 89 3738 89 3839 90 3940 90 4041 91 4142 91 4243 92 4344 93 4445 94 4546 95 4647 97 4748 100 4849 5353
a9710f6508,
c2f2f9fb78,9457 1 9543 19 9643 21 9743 24 9844 24 9945 25 10045 26 10147 26
0fc3f9d9dc,
d607bab433,1 1212 1217 97 1321 94 1425 91 1530 87 1637 81 1743 76 1847 73 1951 70 2057 65 2162 61 2267 57 2372 53 2478 48 2583 44 2688 40 2793 36 2899 31 3004 27 3110 22 3216 17 3324 10
8f09a3c64f,
8779738220,4849 6 4950 8 5051 9 5152 10 5253 11 5354 12 5455 12 5556 14 5657 19 5758 22 5859 23 5960 25 6061 26 6162 26 6263 27 6364 28 6465 28 6566 29 6667 29 6768 29 6869 29 6970 29 7071 29 7172 29 7273 29 7374 29 7475 29 7576 29 7677 29 7778 29 7879 29 7980 29 8081 29 8182 30 8283 30 8384 30 8485 30 8586 30 8687 30 8788 29 8889 29 8990 29 9091 29 9192 30 9293 29 9394 28 9495 27 9596 27 9697 27 9798 26 9899 26 10000 26 10101 25
2425fd4e27,
58a87efcca,74 20 171 26 272 26 373 26 475 25 576 24 679 21 791 5 6257 5 6356 7 6456 8 6557 9 6658 9 6755 13 6855 14 6956 14 7056 15 7157 15 7259 14 7361 13 7463 12 7564 12 7665 12 7766 12 7866 13 7967 13 8064 17 8164 18 8265 18 8365 19 8465 20 8563 23 8662 25 8762 26 8861 28 8957 33 9056 35 9156 36 9257 36 9357 37 9457 38 9559 37 9659 38 9760 38 9861 38 9962 38 10063 38 10165 37
c19e72fb1f,3 38 104 40 204 40 306 39 407 38 508 38 608 36 709 33 814 18 917 7
dbc641e275,
6a98b95754,3739 4 3840 5 3940 8 4041 9 4142 10 4243 11 4344 12 4445 13 4546 14 4647 15 4748 16 4849 17 4950 18 5051 18 5152 19 5253 20 5354 21 5455 22 5556 24 5657 25 5758 26 5859 27 5960 28 6061 29 6162 30 6263 31 6364 32 6465 33 6566 35 6667 36 6768 37 6869 38 6970 39 7071 41 7172 42 7273 43 7374 44 7475 44 7576 45 7677 46 7778 47 7879 47 7980 48 8081 49 8182 50 8283 51 8384 51 8485 53 8586 54 8687 55 8788 56 8889 57 8990 59 9091 61 9192 63 9293 64 9394 64 9495 65 9596 66 9697 67 9798 67 9899 67 10000 68 10101 67
72abaed3bd,87 15 188 15 288 16 389 16 489 17 589 18 689 19 789 20 890 20 990 21 1090 22 1190 23 1290 24 1390 25 1490 26 1590 27 1690 28 1790 29 1891 29 1991 30 2091 31 2191 32 2292 32 2392 33 2492 34 2593 34 2693 35 2794 35 2895 35 2996 35 3097 35 3198 35 3299 35 3401 34 3502 34 3604 33 3706 32 3808 31 3912 28 4014 27 4117 25 4219 24 4321 23 4424 21 4527 19 4629 12 4645 1 4730 10 4831 6 4932 5 5034 3 5137 1 5541 1 5641 4 5740 10 5756 1 5839 20 5939 21 6030 5 6040 21 6130 5 6142 20 6232 4 6242 21 6334 2 6340 24 6435 30 6535 31 6632 35 6728 40 6828 41 6928 42 7029 42 7130 42 7230 43 7331 43 7431 44 7531 45 7632 45 7732 46 7832 47 7933 47 8033 48 8133 49 8234 49 8334 50 8434 51 8534 52 8635 52 8735 53 8835 54 8935 55 9036 55 9135 57 9235 58 9335 59 9435 60 9535 61 9635 62 9735 63 9835 64 9936 64 10037 64 10138 64
878338aa59,1 31 102 32 203 33 304 33 405 33 506 33 607 33 708 33 809 33 910 33 1011 33 1112 33 1213 33 1314 34 1415 34 1516 34 1617 34 1718 34 1819 35 1920 35 2021 35 2122 35 2223 36 2324 36 2425 36 2526 36 2627 36 2728 36 2829 36 2930 36 3031 36 3132 36 3233 36 3334 36 3435 36 3536 36 3637 36 3738 36 3839 36 3940 36 4041 36 4142 36 4243 37 4344 37 4445 37 4546 37 4647 38 4748 38 4849 38 4950 38 5051 39 5152 39 5253 39 5354 40 5455 40 5556 40 5657 40 5758 40 5859 40 5960 40 6061 40 6162 40 6263 40 6364 40 6465 40 6566 40 6667 39 6768 39 6869 39 6970 39 7071 39 7172 38 7273 38 7374 38 7475 38 7576 38 7677 38 7778 38 7879 38 7980 38 8081 38 8182 38 8283 38 8384 37 8485 37 8586 37 8687 37 8788 37 8889 36 8990 36 9091 36 9192 36 9293 36 9394 35 9495 35 9596 35 9697 34 9798 34 9899 33 10000 33 10101 33
247d730764,66 36 164 39 265 39 366 39 467 39 569 38 671 37 773 36 875 35 977 34 1080 32 1183 30 1286 28 1388 27 1490 26 1593 24 1696 22 1799 20 1901 19 2004 17 2106 16 2208 15 2309 15 2411 14 2513 13 2615 12 2717 10 2819 7 2827 1 2921 4
a13ede84dd,66 36 166 37 268 36 369 36 471 35 573 34 675 33 778 31 880 30 983 28 1085 27 1187 26 1289 25 1392 23 1494 22 1597 20 1700 18 1803 16 1905 15 2007 14 2109 13 2211 12 2313 11 2415 10 2517 9 2619 8 2722 6
3c90e0da69,
6b7945d817,
20792970f8,749 6 849 8 949 9 1049 9 1148 12 1248 13 1348 14 1447 17 1547 20 1644 29 1743 34 1796 3 1843 41 1888 3 1895 6 1942 62 2040 67 2140 69 2238 73 2316 3 2338 83 2438 84 2523 1 2538 88 2637 91 2737 92 2835 95 2932 99 3032 2734 5769 97 5873 14 5891 75 5977 9 5994 73 6096 66 6163 4 6198 65 6300 64 6401 64 6503 63 6604 63 6706 62 6807 62 6908 62 7010 61 7111 61 7212 61 7313 61 7414 61 7516 60 7618 59 7719 59 7823 56 7926 54 8028 53 8130 52 8232 51 8333 51 8435 50 8537 49 8639 48 8740 48 8843 2 8850 39 8952 38 9055 36 9160 32 9263 30 9366 28 9470 25 9574 22 9681 16 9783 15 9886 13 9988 12 10090 11 10192 10
82fae7d0cd,
07e99af922,
e0bbaec3b9,2317 6 2416 9 2515 11 2615 12 2714 14 2813 16 2912 18 3012 19 3111 21 3211 22 3311 23 3411 24 3511 25 3611 26 3711 27 3811 28 3911 29 4012 29 4112 30 4212 31 4313 31 4414 31 4515 31 4616 31 4717 31 4817 32 4918 32 5018 33 5119 33 5219 34 5320 34 5421 34 5523 33 5624 33 5726 32 5827 32 5929 31 6031 30 6133 29 6234 29 6336 28 6438 27 6539 27 6641 26 6742 26 6843 26 6943 27 7044 27 7144 28 7245 28 7345 29 7443 32 7543 33 7643 34 7743 35 7843 36 7942 38 8041 40 8140 42 8239 44 8337 47 8437 48 8537 49 8637 50 8737 51 8837 52 8938 52 9038 53 9139 53 9240 53 9341 53 9442 53 9543 53 9644 53 9744 54 9845 54 9946 54 10047 54 10148 54
0d7157d748,
ff8afea074,8063 1 8158 13 8172 2 8251 3 8258 21 8280 2 8330 3 8351 33 8427 58 8524 62 8619 68 8714 74 8790 4 8813 76 8890 1312
02e1654bef,299 1 302 1 400 5 498 8 597 10 697 11 798 11 899 11 999 12 1101 11 1202 11 1304 10 1406 9 1508 8 1610 7 1712 6 1814 5 1915 5 2016 5 2117 5 2220 3 2322 2 3433 2 3533 3 3632 5 3733 5 3833 6 3934 6 4035 6 4136 6 4237 6 4339 5 4440 5 4542 4 4643 4 4744 4 4845 4 4946 4 5047 4 5149 3 5250 3 5351 3 5452 3 5552 4 5653 4 5753 5 5852 7 5951 9 6050 11 6148 14 6247 16 6347 17 6447 18 6547 19 6648 19 6749 19 6850 19 6951 19 7053 18 7154 18 7255 18 7356 18 7457 18 7559 17 7660 17 7761 17 7862 17 7963 17 8064 17 8165 17 8266 17 8369 15 8470 15 8571 8 8584 2 8673 7 8685 2 8775 7 8786 2
eabb73d429,1 7067 7069 1 7071 89 7172 86 7273 79 7374 76 7477 71 7580 64 7686 45 7793 23 7903 4
c91958a03b,
450da2ddcd,2209 13 2305 19 2401 24 2498 28 2596 31 2694 34 2792 37 2889 41 2986 45 3084 48 3182 51 3281 53 3379 56 3478 58 3576 61 3675 63 3773 66 3871 69 3970 71 4068 74 4166 77 4265 79 4363 82 4462 84 4560 87 4658 90 4757 92 4855 95 4955 96 5053 99 5153 5049
f3bf3050d0,
ed2224ab77,
f3b0c5b57a,2225 2 2325 6 2426 7 2526 9 2627 9 2728 9 2829 10 2930 10 3031 11 3132 11 3233 12 3334 12 3435 13 3536 15 3637 16 3738 17 3839 17 3940 18 4041 18 4142 19 4243 19 4344 20 4445 20 4546 21 4647 22 4748 22 4849 23 4950 24 5051 24 5152 26 5253 27 5354 29 5455 30 5556 32 5657 34 5758 35 5859 37 5960 40 6061 55 6162 57 6263 58 6364 59 6465 59 6566 59 6667 59 6768 59 6869 59 6970 58 7071 56 7172 55 7273 53 7374 52 7475 50 7576 49 7677 49 7778 48 7879 48 7980 48 8081 48 8182 48 8283 48 8384 49 8485 51 8586 52 8687 54 8788 55 8889 56 8990 56 9091 57 9192 57 9293 57 9394 57 9495 56 9596 56 9697 55 9798 55 9899 55 10000 56 10101 55
03cf2a80bc,1 33 102 34 203 34 304 33 405 33 506 33 607 32 708 31 809 30 910 29 1011 27 1112 25 1213 23 1314 20 1415 17 1516 13 1617 9 1718 6 1819 3 1921 1
ff9dcbb5ba,
abeec5ed35,
e162d8e24f,1715 2 1806 13 1898 22 1991 30 2084 38 2181 42 2280 44 2379 46 2479 47 2579 48 2678 50 2776 53 2875 55 2975 56 3075 57 3175 58 3276 58 3376 59 3476 60 3576 61 3677 61 3777 62 3878 62 3979 62 4080 62 4182 61 4284 60 4386 59 4493 53 4595 52 4697 51 4798 51 4899 51 5000 51 5101 51 5201 52 5301 53 5401 54 5501 55 5602 55 5703 55 5804 55 5905 55 6006 55 6108 54 6209 54 6311 53 6413 52 6514 52 6616 51 6717 51 6818 51 6919 51 7019 52 7120 52 7221 52 7322 52 7424 51 7526 50 7628 49 7731 47 7834 45 7937 43 8040 41 8143 39 8246 37 8349 35 8452 33 8554 32 8656 31 8759 29 8862 27 8965 25 9068 23 9172 20 9276 17 9379 15 9481 14 9583 13 9685 12 9787 11 9888 11 9989 11 10090 11 10191 11
a0c20610e2,1 57 102 59 203 58 304 58 405 59 506 61 607 61 708 62 809 63 910 64 1011 65 1112 68 1213 71 1314 72 1415 73 1516 75 1617 76 1718 77 1819 78 1920 79 2021 79 2122 80 2223 81 2324 82 2425 83 2526 85 2627 86 2728 87 2829 87 2930 88 3031 88 3132 89 3233 89 3334 90 3435 91 3536 92 3637 93 3738 94 3839 95 3938 1 3940 97 4038 2 4041 6161
1cb2fde971,1 52 102 53 203 53 304 53 405 54 506 54 607 55 708 56 809 56 910 56 1011 57 1112 57 1213 58 1314 58 1415 59 1516 59 1617 60 1718 60 1819 61 1920 61 2021 62 2122 62 2223 62 2324 63 2425 63 2526 63 2627 63 2728 63 2829 64 2930 64 3031 64 3132 64 3233 65 3334 65 3435 65 3536 65 3637 65 3738 65 3839 65 3940 65 4041 65 4142 65 4243 66 4344 66 4445 66 4546 66 4647 66 4748 67 4849 67 4950 67 5051 67 5152 67 5253 67 5354 68 5455 68 5556 68 5657 68 5758 68 5859 68 5960 69 6061 69 6162 69 6263 69 6364 69 6465 69 6566 70 6667 70 6768 70 6869 70 6970 70 7071 70 7172 70 7273 70 7374 70 7475 69 7576 69 7677 69 7778 69 7879 69 7980 69 8081 69 8182 69 8283 69 8384 69 8485 69 8586 68 8687 68 8788 68 8889 68 8990 69 9091 70 9192 71 9293 73 9394 74 9495 75 9596 76 9697 76 9798 77 9899 77 10000 78 10101 77
2b7baf7374,83 19 184 19 285 19 387 18 489 17 591 16 694 14 796 13 898 12 1000 11 1103 9 1205 8 1308 6 1413 2
cb33ac262f,63 39 163 40 263 41 364 41 465 41 566 41 667 41 768 41 869 41 970 41 1070 42 1171 42 1272 42 1373 42 1474 42 1574 43 1675 43 1775 44 1876 44 1976 45 2077 45 2177 46 2278 46 2379 46 2479 47 2580 47 2681 47 2781 48 2882 48 2983 48 3083 49 3183 50 3283 51 3384 51 3484 52 3585 52 3686 52 3787 52 3887 53 3988 53 4089 53 4190 53 4291 53 4392 53 4493 53 4594 53 4695 53 4796 53 4897 53 4998 53 5098 54 5199 54 5300 54 5401 54 5502 54 5603 54 5704 54 5805 54 5906 54 6007 54 6109 53 6210 53 6311 53 6412 53 6513 53 6614 53 6715 53 6816 53 6917 53 7018 53 7119 53 7221 52 7322 52 7423 52 7524 52 7624 53 7725 53 7825 54 7926 54 8026 55 8127 55 8227 56 8327 57 8428 57 8528 58 8628 59 8728 60 8828 61 8928 62 9028 63 9128 64 9229 64 9329 65 9430 65 9531 65 9632 65 9732 66 9833 66 9934 66 10035 66 10137 65
78fb4e57da,
3b8d185300,
5eafa5297b,
22c08a8dba,
2bd6da4508,
9cf75e089f,1604 13 1697 21 1794 25 1892 28 1989 32 2088 34 2187 36 2286 38 2386 39 2486 40 2586 41 2687 41 2788 41 2888 42 2989 42 3089 43 3188 45 3287 47 3387 48 3488 48 3589 48 3690 48 3791 48 3892 48 3993 48 4093 49 4194 49 4295 49 4395 50 4495 51 4594 53 4693 55 4793 56 4893 57 4993 58 5093 59 5193 60 5293 61 5394 61 5494 62 5594 63 5694 64 5794 65 5894 66 5995 66 6095 67 6195 68 6294 70 6394 71 6495 71 6595 72 6696 72 6797 72 6898 72 6999 72 7100 72 7201 72 7302 72 7403 72 7504 72 7605 72 7706 72 7808 71 7910 70 8012 69 8114 68 8216 67 8318 66 8420 65 8522 64 8624 63 8726 62 8828 61 8930 60 9032 59 9133 59 9236 57 9338 56 9440 55 9543 53 9646 51 9750 48 9853 46 9955 45 10056 45 10158 44
7808f030a0,
5b72ebcad6,73 29 173 30 274 30 375 30 477 29 578 29 679 29 781 28 883 27 985 26 1090 22 1193 20 1295 19 1397 18 1499 17 1601 16 1702 16 1803 16 1905 15 2006 15 2107 15 2209 14 2310 14 2412 13 2515 11 2617 10 2719 9 2820 9 2921 9 3022 9 3123 9 3224 9 3326 8 3427 8 3529 7 3631 6 3734 4 3836 3 3938 2 4039 2 4443 1 4543 3 4639 8 4738 10 4838 11 4936 14 5031 20 5128 24 5226 27 5324 30 5423 32 5522 34 5622 35 5722 36 5821 38 5921 39 6021 40 6120 42 6220 43 6318 46 6416 49 6514 52 6612 55 6710 58 6810 59 6908 62 7006 65 7104 68 7200 73 7297 77 7394 81 7493 83 7592 85 7690 88 7790 89 7890 90 7989 92 8089 93 8187 96 8286 98 8385 1817
0402a7ba0c,
d62486399c,47 55 147 56 248 56 349 56 450 56 550 57 651 57 752 57 853 57 954 57 1055 57 1157 56 1258 56 1359 56 1460 56 1561 56 1663 55 1764 55 1865 55 1966 55 2068 54 2169 54 2270 54 2371 54 2473 53 2574 53 2675 53 2777 52 2878 52 2979 52 3079 53 3180 53 3280 54 3381 54 3481 55 3582 55 3684 54 3785 54 3887 53 3989 52 4091 51 4192 51 4293 51 4393 52 4494 52 4595 52 4696 52 4798 51 4899 51 5001 50 5103 49 5204 49 5305 49 5406 49 5507 49 5608 49 5708 50 5809 50 5909 51 6009 52 6109 53 6210 53 6310 54 6411 54 6512 54 6613 54 6714 54 6814 55 6915 55 7016 55 7117 55 7218 55 7319 55 7420 55 7521 55 7622 55 7723 55 7824 55 7926 54 8028 53 8130 52 8231 52 8332 52 8435 50 8536 50 8638 49 8739 49 8840 49 8942 48 9044 47 9145 47 9247 46 9348 46 9450 45 9551 45 9653 44 9754 44 9855 44 9956 44 10058 43 10160 42
c614988286,
981bc36e6e,1 1919 1921 100 2024 98 2126 97 2228 96 2329 96 2430 96 2531 96 2632 96 2734 95 2835 95 2936 95 3037 95 3139 94 3241 93 3345 90 3448 88 3550 87 3653 85 3755 84 3858 82 3960 81 4062 80 4164 79 4265 79 4367 78 4469 77 4571 76 4673 75 4775 74 4876 74 4978 73 5080 72 5181 72 5283 71 5384 71 5486 70 5587 70 5688 70 5790 69 5891 69 5992 69 6094 68 6195 68 6297 67 6398 67 6500 66 6602 65 6703 65 6804 65 6905 65 7006 65 7107 65 7208 65 7309 65 7410 65 7511 65 7611 66 7712 66 7813 66 7914 66 8015 66 8117 65 8218 65 8320 64 8421 64 8523 63 8624 63 8726 62 8827 62 8929 61 9030 61 9131 61 9232 61 9334 60 9435 60 9536 60 9637 60 9738 60 9839 60 9940 60 10042 59 10144 58
cf44d77ca0,
92cef4936f,4443 1 4537 8 4637 10 4738 10 4838 11 4939 11 5039 12 5105 7 5131 3 5137 15 5205 10 5227 26 5304 17 5322 32 5402 53 5502 54 5602 55 5703 55 5804 55 5905 55 6006 55 6108 54 6209 54 6311 53 6412 53 6514 52 6616 51 6716 52 6817 52 6919 51 7020 51 7121 51 7222 51 7322 52 7424 51 7525 51 7626 51 7727 51 7828 51 7928 52 8028 53 8129 53 8229 54 8329 55 8429 56 8529 57 8629 58 8730 58 8830 59 8931 59 9032 59 9133 59 9234 59 9334 60 9435 60 9536 60 9637 60 9737 61 9839 60 9940 60 10042 59 10144 58
196e75547a,
a6ec2ce172,
75ec408017,
af1d47494c,
a4a75dd824,
8925e85c08,
6ee6f38517,
5b4cec17bf,2631 2 2731 5 2831 9 2931 12 3031 15 3132 17 3233 19 3334 21 3435 23 3536 25 3637 26 3738 28 3839 29 3940 31 4041 32 4142 32 4243 33 4283 2 4344 36 4383 6 4445 47 4546 49 4647 51 4748 52 4849 54 4950 55 5051 57 5152 59 5253 60 5354 61 5455 63 5556 64 5637 5 5657 68 5736 13 5758 94 5859 94 5960 94 6061 95 6160 1 6162 95 6263 96 6364 100 6465 3737
8449ff9997,
cf93be642e,
057b54820c,38 64 138 65 239 65 339 66 439 67 537 70 635 73 733 76 831 79 928 83 1023 89 1113 1413 2529 98 2634 94 2739 90 2843 87 2947 84 3050 82 3153 80 3255 79 3357 78 3459 77 3561 76 3663 75 3766 73 3869 71 3972 69 4076 66 4181 62 4287 57 4405 40 4513 33 4630 16
4fe35f1f53,4948 1 5043 7 5142 10 5242 11 5342 12 5442 13 5541 15 5641 16 5740 18 5840 19 5941 19 6041 20 6142 20 6243 20 6344 20 6445 20 6547 19 6648 19 6749 19 6851 18 6952 18 7054 17 7155 17 7257 16 7358 16 7459 16 7561 15 7662 15 7764 14 7865 14 7966 14 8067 14 8169 13 8270 13 8373 11 8474 11 8576 10 8677 10 8778 10 8881 7
